Coğrafya,Gösterge_ID,Gösterge,Birim,Yıl,Değer,Dönem_Türü,Veri_Türü,Kaynak_ID,Kaynak_URL,Metod_Notu
İzmir,3,Ortalama satılık m² fiyatı,TL/m²,2030,75301.5832,Tahmin,Tahmin,S13;S28;S29,https://www.emlakjet.com/emlak-piyasasi/satilik-konut/izmir ; https://tcmb.gov.tr/wps/wcm/connect/tr/tcmb%2Btr/main%2Bmenu/duyurular/baskanin%2Bkonusmalari/2026/konusmab13_08_2026 ; https://www.aa.com.tr/tr/ekonomi/tcmb-baskani-karahan-2026-yil-sonu-enflasyon-tahminimizi-yuzde-28-olarak-yukari-yonlu-guncelledik/4025976,"Nominal fiyat patikası: 2027 %15, 2028 %9, 2029 %6, 2030 %5."
İzmir,4,Ortalama ev fiyatı,TL,2022,2109480.3371,Yıl sonu / rapor dönemi,Türetilmiş / geriye hesap,S07,https://www.gayrimenkulhaber.com/emlak-haberleri/turkiyede-ortalama-konut-fiyati-3-milyon-92-bin-700-tl-oldu/,2023 Endeksa değerinden %78 yıllık artış kullanılarak geriye hesap.
İzmir,4,Ortalama ev fiyatı,TL,2023,3754875.0,Yıl sonu / rapor dönemi,Piyasa verisi,S07,https://www.gayrimenkulhaber.com/emlak-haberleri/turkiyede-ortalama-konut-fiyati-3-milyon-92-bin-700-tl-oldu/,
İzmir,4,Ortalama ev fiyatı,TL,2024,4800000.0,Yıl sonu / rapor dönemi,Piyasa verisi,S08,https://www.gayrimenkulhaber.com/guncel/endeksa-2024-yillik-gayrimenkul-deger-raporu-yayimlandi/,
İzmir,4,Ortalama ev fiyatı,TL,2025,6000000.0,Yıl sonu / rapor dönemi,Piyasa verisi,S09;S16,https://www.dunya.com/ekonomik-veriler/endeksa-konut-satis-fiyatlari-aralik-ayinda-yuzde-272-artti-haberi-812021 ; https://www.karar.com/ekonomi-haberleri/konut-satislari-ne-durumda-emlakta-en-cok-kazandiran-il-hangisi-2033220,
İzmir,4,Ortalama ev fiyatı,TL,2026,6476880.0,Temmuz 2026 son gözlem,Son piyasa gözlemi,S13,https://www.emlakjet.com/emlak-piyasasi/satilik-konut/izmir,
İzmir,4,Ortalama ev fiyatı,TL,2027,7448412.0,Tahmin,Tahmin,S13;S28;S29,https://www.emlakjet.com/emlak-piyasasi/satilik-konut/izmir ; https://tcmb.gov.tr/wps/wcm/connect/tr/tcmb%2Btr/main%2Bmenu/duyurular/baskanin%2Bkonusmalari/2026/konusmab13_08_2026 ; https://www.aa.com.tr/tr/ekonomi/tcmb-baskani-karahan-2026-yil-sonu-enflasyon-tahminimizi-yuzde-28-olarak-yukari-yonlu-guncelledik/4025976,
İzmir,4,Ortalama ev fiyatı,TL,2028,8118769.08,Tahmin,Tahmin,S13;S28;S29,https://www.emlakjet.com/emlak-piyasasi/satilik-konut/izmir ; https://tcmb.gov.tr/wps/wcm/connect/tr/tcmb%2Btr/main%2Bmenu/duyurular/baskanin%2Bkonusmalari/2026/konusmab13_08_2026 ; https://www.aa.com.tr/tr/ekonomi/tcmb-baskani-karahan-2026-yil-sonu-enflasyon-tahminimizi-yuzde-28-olarak-yukari-yonlu-guncelledik/4025976,
İzmir,4,Ortalama ev fiyatı,TL,2029,8605895.2248,Tahmin,Tahmin,S13;S28;S29,https://www.emlakjet.com/emlak-piyasasi/satilik-konut/izmir ; https://tcmb.gov.tr/wps/wcm/connect/tr/tcmb%2Btr/main%2Bmenu/duyurular/baskanin%2Bkonusmalari/2026/konusmab13_08_2026 ; https://www.aa.com.tr/tr/ekonomi/tcmb-baskani-karahan-2026-yil-sonu-enflasyon-tahminimizi-yuzde-28-olarak-yukari-yonlu-guncelledik/4025976,
İzmir,4,Ortalama ev fiyatı,TL,2030,9036189.986,Tahmin,Tahmin,S13;S28;S29,https://www.emlakjet.com/emlak-piyasasi/satilik-konut/izmir ; https://tcmb.gov.tr/wps/wcm/connect/tr/tcmb%2Btr/main%2Bmenu/duyurular/baskanin%2Bkonusmalari/2026/konusmab13_08_2026 ; https://www.aa.com.tr/tr/ekonomi/tcmb-baskani-karahan-2026-yil-sonu-enflasyon-tahminimizi-yuzde-28-olarak-yukari-yonlu-guncelledik/4025976,
İzmir,5,Kiralanan ev sayısı (platform proxy),adet/yıl,2022,29366.028,Tam yıl,Platform proxy / yıllıklandırılmış,S26,https://www.dunya.com/sektorler/emlak/satilik-konut-fiyatlarindaki-artis-hizi-dusmeye-devam-ediyor-haberi-683075,Resmî kira sözleşmesi adedi değildir; sahibindex/BETAM platform göstergesi yıllık proxy.
İzmir,5,Kiralanan ev sayısı (platform proxy),adet/yıl,2023,29724.0,Tam yıl,Platform proxy / yıllıklandırılmış,S27,https://image5.sahibinden.com/staticContent/969bb478/2309/451b/af82/d321e8a0a74d/1706003743.pdf,Resmî kira sözleşmesi adedi değildir; sahibindex/BETAM platform göstergesi yıllık proxy.
İzmir,5,Kiralanan ev sayısı (platform proxy),adet/yıl,2024,31507.44,Tam yıl,Model/Proxy,S27;Model,https://image5.sahibinden.com/staticContent/969bb478/2309/451b/af82/d321e8a0a74d/1706003743.pdf,Resmî kira sözleşmesi adedi değildir; sahibindex/BETAM platform göstergesi yıllık proxy.
İzmir,5,Kiralanan ev sayısı (platform proxy),adet/yıl,2025,33082.812,Tam yıl,Model/Proxy,S27;Model,https://image5.sahibinden.com/staticContent/969bb478/2309/451b/af82/d321e8a0a74d/1706003743.pdf,Resmî kira sözleşmesi adedi değildir; sahibindex/BETAM platform göstergesi yıllık proxy.
İzmir,5,Kiralanan ev sayısı (platform proxy),adet/yıl,2026,34736.9526,2026E,Model/Proxy,S27;Model,https://image5.sahibinden.com/staticContent/969bb478/2309/451b/af82/d321e8a0a74d/1706003743.pdf,Resmî kira sözleşmesi adedi değildir; sahibindex/BETAM platform göstergesi yıllık proxy.
İzmir,5,Kiralanan ev sayısı (platform proxy),adet/yıl,2027,35829.1778,Tahmin,Tahmin,S27;S28;S29;Model,https://image5.sahibinden.com/staticContent/969bb478/2309/451b/af82/d321e8a0a74d/1706003743.pdf ; https://tcmb.gov.tr/wps/wcm/connect/tr/tcmb%2Btr/main%2Bmenu/duyurular/baskanin%2Bkonusmalari/2026/konusmab13_08_2026 ; https://www.aa.com.tr/tr/ekonomi/tcmb-baskani-karahan-2026-yil-sonu-enflasyon-tahminimizi-yuzde-28-olarak-yukari-yonlu-guncelledik/4025976,Resmî kira sözleşmesi adedi değildir; sahibindex/BETAM platform göstergesi yıllık proxy.
İzmir,5,Kiralanan ev sayısı (platform proxy),adet/yıl,2028,36832.7503,Tahmin,Tahmin,S27;S28;S29;Model,https://image5.sahibinden.com/staticContent/969bb478/2309/451b/af82/d321e8a0a74d/1706003743.pdf ; https://tcmb.gov.tr/wps/wcm/connect/tr/tcmb%2Btr/main%2Bmenu/duyurular/baskanin%2Bkonusmalari/2026/konusmab13_08_2026 ; https://www.aa.com.tr/tr/ekonomi/tcmb-baskani-karahan-2026-yil-sonu-enflasyon-tahminimizi-yuzde-28-olarak-yukari-yonlu-guncelledik/4025976,Resmî kira sözleşmesi adedi değildir; sahibindex/BETAM platform göstergesi yıllık proxy.
İzmir,5,Kiralanan ev sayısı (platform proxy),adet/yıl,2029,37737.9925,Tahmin,Tahmin,S27;S28;S29;Model,https://image5.sahibinden.com/staticContent/969bb478/2309/451b/af82/d321e8a0a74d/1706003743.pdf ; https://tcmb.gov.tr/wps/wcm/connect/tr/tcmb%2Btr/main%2Bmenu/duyurular/baskanin%2Bkonusmalari/2026/konusmab13_08_2026 ; https://www.aa.com.tr/tr/ekonomi/tcmb-baskani-karahan-2026-yil-sonu-enflasyon-tahminimizi-yuzde-28-olarak-yukari-yonlu-guncelledik/4025976,Resmî kira sözleşmesi adedi değildir; sahibindex/BETAM platform göstergesi yıllık proxy.
İzmir,5,Kiralanan ev sayısı (platform proxy),adet/yıl,2030,38492.7523,Tahmin,Tahmin,S27;S28;S29;Model,https://image5.sahibinden.com/staticContent/969bb478/2309/451b/af82/d321e8a0a74d/1706003743.pdf ; https://tcmb.gov.tr/wps/wcm/connect/tr/tcmb%2Btr/main%2Bmenu/duyurular/baskanin%2Bkonusmalari/2026/konusmab13_08_2026 ; https://www.aa.com.tr/tr/ekonomi/tcmb-baskani-karahan-2026-yil-sonu-enflasyon-tahminimizi-yuzde-28-olarak-yukari-yonlu-guncelledik/4025976,Resmî kira sözleşmesi adedi değildir; sahibindex/BETAM platform göstergesi yıllık proxy.
İzmir,6,Ortalama kiralanan alan (ima edilen),m²,2022,106.6297,Yıl sonu / rapor dönemi,Türetilmiş,S14;S21,https://www.gayrimenkulhaber.com/guncel/endeksa-acikladi-aralik-ayinda-kira-artisi-hiz-kesti-bazi-bolgelerde-dususler-var/ ; https://betam.bahcesehir.edu.tr/2023/01/sahibindex-kiralik-konut-piyasasi-gorunumu-ocak-2023/,Ortalama kira / kiralık m² fiyatı ile çapraz-kaynak ima edilen alan.
İzmir,6,Ortalama kiralanan alan (ima edilen),m²,2023,109.457,Yıl sonu / rapor dönemi,Türetilmiş,S14;S22,https://www.gayrimenkulhaber.com/guncel/endeksa-acikladi-aralik-ayinda-kira-artisi-hiz-kesti-bazi-bolgelerde-dususler-var/ ; https://betam.bahcesehir.edu.tr/2024/01/sahibindex-kiralik-konut-piyasasi-gorunumu-ocak-2024/,Ortalama kira / kiralık m² fiyatı ile çapraz-kaynak ima edilen alan.
İzmir,6,Ortalama kiralanan alan (ima edilen),m²,2024,107.5506,Yıl sonu / rapor dönemi,Türetilmiş,S15;S23,https://www.gayrimenkulhaber.com/guncel/endeksa-2024-yillik-gayrimenkul-deger-raporu-yayimlandi/ ; https://betam.bahcesehir.edu.tr/2026/01/sahibindex-kiralik-konut-piyasasi-gorunumu-ocak-2026/,Ortalama kira / kiralık m² fiyatı ile çapraz-kaynak ima edilen alan.
İzmir,6,Ortalama kiralanan alan (ima edilen),m²,2025,107.5506,Yıl sonu / rapor dönemi,Türetilmiş,S15;S23;S23,https://www.gayrimenkulhaber.com/guncel/endeksa-2024-yillik-gayrimenkul-deger-raporu-yayimlandi/ ; https://betam.bahcesehir.edu.tr/2026/01/sahibindex-kiralik-konut-piyasasi-gorunumu-ocak-2026/ ; https://betam.bahcesehir.edu.tr/2026/01/sahibindex-kiralik-konut-piyasasi-gorunumu-ocak-2026/,Ortalama kira / kiralık m² fiyatı ile çapraz-kaynak ima edilen alan.
İzmir,6,Ortalama kiralanan alan (ima edilen),m²,2026,99.328,Temmuz 2026 son gözlem,Türetilmiş,S20;S24,https://www.emlakjet.com/satilik-konut/izmir ; https://www.cnbce.com/gayrimenkul/konut-piyasasinda-temmuz-hareketliligi-kiralikta-talep-artti-kiralar-reel-olarak-dustu-g36014,Ortalama kira / kiralık m² fiyatı ile çapraz-kaynak ima edilen alan.
İzmir,6,Ortalama kiralanan alan (ima edilen),m²,2027,99.328,Tahmin,Tahmin,S20;S24;S28;S29;S24;S28;S29,https://www.emlakjet.com/satilik-konut/izmir ; https://www.cnbce.com/gayrimenkul/konut-piyasasinda-temmuz-hareketliligi-kiralikta-talep-artti-kiralar-reel-olarak-dustu-g36014 ; https://tcmb.gov.tr/wps/wcm/connect/tr/tcmb%2Btr/main%2Bmenu/duyurular/baskanin%2Bkonusmalari/2026/konusmab13_08_2026 ; https://www.aa.com.tr/tr/ekonomi/tcmb-baskani-karahan-2026-yil-sonu-enflasyon-tahminimizi-yuzde-28-olarak-yukari-yonlu-guncelledik/4025976 ; https://www.cnbce.com/gayrimenkul/konut-piyasasinda-temmuz-hareketliligi-kiralikta-talep-artti-kiralar-reel-olarak-dustu-g36014 ; https://tcmb.gov.tr/wps/wcm/connect/tr/tcmb%2Btr/main%2Bmenu/duyurular/baskanin%2Bkonusmalari/2026/konusmab13_08_2026 ; https://www.aa.com.tr/tr/ekonomi/tcmb-baskani-karahan-2026-yil-sonu-enflasyon-tahminimizi-yuzde-28-olarak-yukari-yonlu-guncelledik/4025976,Ortalama kira / kiralık m² fiyatı ile çapraz-kaynak ima edilen alan.
İzmir,6,Ortalama kiralanan alan (ima edilen),m²,2028,99.328,Tahmin,Tahmin,S20;S24;S28;S29;S24;S28;S29,https://www.emlakjet.com/satilik-konut/izmir ; https://www.cnbce.com/gayrimenkul/konut-piyasasinda-temmuz-hareketliligi-kiralikta-talep-artti-kiralar-reel-olarak-dustu-g36014 ; https://tcmb.gov.tr/wps/wcm/connect/tr/tcmb%2Btr/main%2Bmenu/duyurular/baskanin%2Bkonusmalari/2026/konusmab13_08_2026 ; https://www.aa.com.tr/tr/ekonomi/tcmb-baskani-karahan-2026-yil-sonu-enflasyon-tahminimizi-yuzde-28-olarak-yukari-yonlu-guncelledik/4025976 ; https://www.cnbce.com/gayrimenkul/konut-piyasasinda-temmuz-hareketliligi-kiralikta-talep-artti-kiralar-reel-olarak-dustu-g36014 ; https://tcmb.gov.tr/wps/wcm/connect/tr/tcmb%2Btr/main%2Bmenu/duyurular/baskanin%2Bkonusmalari/2026/konusmab13_08_2026 ; https://www.aa.com.tr/tr/ekonomi/tcmb-baskani-karahan-2026-yil-sonu-enflasyon-tahminimizi-yuzde-28-olarak-yukari-yonlu-guncelledik/4025976,Ortalama kira / kiralık m² fiyatı ile çapraz-kaynak ima edilen alan.
İzmir,6,Ortalama kiralanan alan (ima edilen),m²,2029,99.328,Tahmin,Tahmin,S20;S24;S28;S29;S24;S28;S29,https://www.emlakjet.com/satilik-konut/izmir ; https://www.cnbce.com/gayrimenkul/konut-piyasasinda-temmuz-hareketliligi-kiralikta-talep-artti-kiralar-reel-olarak-dustu-g36014 ; https://tcmb.gov.tr/wps/wcm/connect/tr/tcmb%2Btr/main%2Bmenu/duyurular/baskanin%2Bkonusmalari/2026/konusmab13_08_2026 ; https://www.aa.com.tr/tr/ekonomi/tcmb-baskani-karahan-2026-yil-sonu-enflasyon-tahminimizi-yuzde-28-olarak-yukari-yonlu-guncelledik/4025976 ; https://www.cnbce.com/gayrimenkul/konut-piyasasinda-temmuz-hareketliligi-kiralikta-talep-artti-kiralar-reel-olarak-dustu-g36014 ; https://tcmb.gov.tr/wps/wcm/connect/tr/tcmb%2Btr/main%2Bmenu/duyurular/baskanin%2Bkonusmalari/2026/konusmab13_08_2026 ; https://www.aa.com.tr/tr/ekonomi/tcmb-baskani-karahan-2026-yil-sonu-enflasyon-tahminimizi-yuzde-28-olarak-yukari-yonlu-guncelledik/4025976,Ortalama kira / kiralık m² fiyatı ile çapraz-kaynak ima edilen alan.
İzmir,6,Ortalama kiralanan alan (ima edilen),m²,2030,99.328,Tahmin,Tahmin,S20;S24;S28;S29;S24;S28;S29,https://www.emlakjet.com/satilik-konut/izmir ; https://www.cnbce.com/gayrimenkul/konut-piyasasinda-temmuz-hareketliligi-kiralikta-talep-artti-kiralar-reel-olarak-dustu-g36014 ; https://tcmb.gov.tr/wps/wcm/connect/tr/tcmb%2Btr/main%2Bmenu/duyurular/baskanin%2Bkonusmalari/2026/konusmab13_08_2026 ; https://www.aa.com.tr/tr/ekonomi/tcmb-baskani-karahan-2026-yil-sonu-enflasyon-tahminimizi-yuzde-28-olarak-yukari-yonlu-guncelledik/4025976 ; https://www.cnbce.com/gayrimenkul/konut-piyasasinda-temmuz-hareketliligi-kiralikta-talep-artti-kiralar-reel-olarak-dustu-g36014 ; https://tcmb.gov.tr/wps/wcm/connect/tr/tcmb%2Btr/main%2Bmenu/duyurular/baskanin%2Bkonusmalari/2026/konusmab13_08_2026 ; https://www.aa.com.tr/tr/ekonomi/tcmb-baskani-karahan-2026-yil-sonu-enflasyon-tahminimizi-yuzde-28-olarak-yukari-yonlu-guncelledik/4025976,Ortalama kira / kiralık m² fiyatı ile çapraz-kaynak ima edilen alan.
İzmir,7,Ortalama kiralık m² fiyatı,TL/m²/ay,2022,68.2,Yıl sonu / rapor dönemi,Piyasa verisi,S21,https://betam.bahcesehir.edu.tr/2023/01/sahibindex-kiralik-konut-piyasasi-gorunumu-ocak-2023/,
İzmir,7,Ortalama kiralık m² fiyatı,TL/m²/ay,2023,145.5,Yıl sonu / rapor dönemi,Piyasa verisi,S22,https://betam.bahcesehir.edu.tr/2024/01/sahibindex-kiralik-konut-piyasasi-gorunumu-ocak-2024/,
İzmir,7,Ortalama kiralık m² fiyatı,TL/m²/ay,2024,225.0804,Yıl sonu / rapor dönemi,Türetilmiş / geriye hesap,S23,https://betam.bahcesehir.edu.tr/2026/01/sahibindex-kiralik-konut-piyasasi-gorunumu-ocak-2026/,
İzmir,7,Ortalama kiralık m² fiyatı,TL/m²/ay,2025,280.0,Yıl sonu / rapor dönemi,Piyasa verisi,S23,https://betam.bahcesehir.edu.tr/2026/01/sahibindex-kiralik-konut-piyasasi-gorunumu-ocak-2026/,
İzmir,7,Ortalama kiralık m² fiyatı,TL/m²/ay,2026,327.4,Temmuz 2026 son gözlem,Son piyasa gözlemi,S24,https://www.cnbce.com/gayrimenkul/konut-piyasasinda-temmuz-hareketliligi-kiralikta-talep-artti-kiralar-reel-olarak-dustu-g36014,
İzmir,7,Ortalama kiralık m² fiyatı,TL/m²/ay,2027,376.51,Tahmin,Tahmin,S24;S28;S29,https://www.cnbce.com/gayrimenkul/konut-piyasasinda-temmuz-hareketliligi-kiralikta-talep-artti-kiralar-reel-olarak-dustu-g36014 ; https://tcmb.gov.tr/wps/wcm/connect/tr/tcmb%2Btr/main%2Bmenu/duyurular/baskanin%2Bkonusmalari/2026/konusmab13_08_2026 ; https://www.aa.com.tr/tr/ekonomi/tcmb-baskani-karahan-2026-yil-sonu-enflasyon-tahminimizi-yuzde-28-olarak-yukari-yonlu-guncelledik/4025976,"Nominal fiyat patikası: 2027 %15, 2028 %9, 2029 %6, 2030 %5."
İzmir,7,Ortalama kiralık m² fiyatı,TL/m²/ay,2028,410.3959,Tahmin,Tahmin,S24;S28;S29,https://www.cnbce.com/gayrimenkul/konut-piyasasinda-temmuz-hareketliligi-kiralikta-talep-artti-kiralar-reel-olarak-dustu-g36014 ; https://tcmb.gov.tr/wps/wcm/connect/tr/tcmb%2Btr/main%2Bmenu/duyurular/baskanin%2Bkonusmalari/2026/konusmab13_08_2026 ; https://www.aa.com.tr/tr/ekonomi/tcmb-baskani-karahan-2026-yil-sonu-enflasyon-tahminimizi-yuzde-28-olarak-yukari-yonlu-guncelledik/4025976,"Nominal fiyat patikası: 2027 %15, 2028 %9, 2029 %6, 2030 %5."
İzmir,7,Ortalama kiralık m² fiyatı,TL/m²/ay,2029,435.0197,Tahmin,Tahmin,S24;S28;S29,https://www.cnbce.com/gayrimenkul/konut-piyasasinda-temmuz-hareketliligi-kiralikta-talep-artti-kiralar-reel-olarak-dustu-g36014 ; https://tcmb.gov.tr/wps/wcm/connect/tr/tcmb%2Btr/main%2Bmenu/duyurular/baskanin%2Bkonusmalari/2026/konusmab13_08_2026 ; https://www.aa.com.tr/tr/ekonomi/tcmb-baskani-karahan-2026-yil-sonu-enflasyon-tahminimizi-yuzde-28-olarak-yukari-yonlu-guncelledik/4025976,"Nominal fiyat patikası: 2027 %15, 2028 %9, 2029 %6, 2030 %5."
İzmir,7,Ortalama kiralık m² fiyatı,TL/m²/ay,2030,456.7706,Tahmin,Tahmin,S24;S28;S29,https://www.cnbce.com/gayrimenkul/konut-piyasasinda-temmuz-hareketliligi-kiralikta-talep-artti-kiralar-reel-olarak-dustu-g36014 ; https://tcmb.gov.tr/wps/wcm/connect/tr/tcmb%2Btr/main%2Bmenu/duyurular/baskanin%2Bkonusmalari/2026/konusmab13_08_2026 ; https://www.aa.com.tr/tr/ekonomi/tcmb-baskani-karahan-2026-yil-sonu-enflasyon-tahminimizi-yuzde-28-olarak-yukari-yonlu-guncelledik/4025976,"Nominal fiyat patikası: 2027 %15, 2028 %9, 2029 %6, 2030 %5."
İzmir,8,Ortalama kira fiyatı,TL/ay,2022,7272.1461,Yıl sonu / rapor dönemi,Türetilmiş / geriye hesap,S14,https://www.gayrimenkulhaber.com/guncel/endeksa-acikladi-aralik-ayinda-kira-artisi-hiz-kesti-bazi-bolgelerde-dususler-var/,
İzmir,8,Ortalama kira fiyatı,TL/ay,2023,15926.0,Yıl sonu / rapor dönemi,Piyasa verisi,S14,https://www.gayrimenkulhaber.com/guncel/endeksa-acikladi-aralik-ayinda-kira-artisi-hiz-kesti-bazi-bolgelerde-dususler-var/,
İzmir,8,Ortalama kira fiyatı,TL/ay,2024,24207.52,Yıl sonu / rapor dönemi,Türetilmiş / model,S15,https://www.gayrimenkulhaber.com/guncel/endeksa-2024-yillik-gayrimenkul-deger-raporu-yayimlandi/,
İzmir,8,Ortalama kira fiyatı,TL/ay,2025,30114.1549,Yıl sonu / rapor dönemi,Türetilmiş / model,S15;S23,https://www.gayrimenkulhaber.com/guncel/endeksa-2024-yillik-gayrimenkul-deger-raporu-yayimlandi/ ; https://betam.bahcesehir.edu.tr/2026/01/sahibindex-kiralik-konut-piyasasi-gorunumu-ocak-2026/,
İzmir,8,Ortalama kira fiyatı,TL/ay,2026,32520.0,Temmuz 2026 son gözlem,Son piyasa gözlemi,S20,https://www.emlakjet.com/satilik-konut/izmir,
İzmir,8,Ortalama kira fiyatı,TL/ay,2027,37398.0,Tahmin,Tahmin,S20;S24;S28;S29,https://www.emlakjet.com/satilik-konut/izmir ; https://www.cnbce.com/gayrimenkul/konut-piyasasinda-temmuz-hareketliligi-kiralikta-talep-artti-kiralar-reel-olarak-dustu-g36014 ; https://tcmb.gov.tr/wps/wcm/connect/tr/tcmb%2Btr/main%2Bmenu/duyurular/baskanin%2Bkonusmalari/2026/konusmab13_08_2026 ; https://www.aa.com.tr/tr/ekonomi/tcmb-baskani-karahan-2026-yil-sonu-enflasyon-tahminimizi-yuzde-28-olarak-yukari-yonlu-guncelledik/4025976,
İzmir,8,Ortalama kira fiyatı,TL/ay,2028,40763.82,Tahmin,Tahmin,S20;S24;S28;S29,https://www.emlakjet.com/satilik-konut/izmir ; https://www.cnbce.com/gayrimenkul/konut-piyasasinda-temmuz-hareketliligi-kiralikta-talep-artti-kiralar-reel-olarak-dustu-g36014 ; https://tcmb.gov.tr/wps/wcm/connect/tr/tcmb%2Btr/main%2Bmenu/duyurular/baskanin%2Bkonusmalari/2026/konusmab13_08_2026 ; https://www.aa.com.tr/tr/ekonomi/tcmb-baskani-karahan-2026-yil-sonu-enflasyon-tahminimizi-yuzde-28-olarak-yukari-yonlu-guncelledik/4025976,
İzmir,8,Ortalama kira fiyatı,TL/ay,2029,43209.6492,Tahmin,Tahmin,S20;S24;S28;S29,https://www.emlakjet.com/satilik-konut/izmir ; https://www.cnbce.com/gayrimenkul/konut-piyasasinda-temmuz-hareketliligi-kiralikta-talep-artti-kiralar-reel-olarak-dustu-g36014 ; https://tcmb.gov.tr/wps/wcm/connect/tr/tcmb%2Btr/main%2Bmenu/duyurular/baskanin%2Bkonusmalari/2026/konusmab13_08_2026 ; https://www.aa.com.tr/tr/ekonomi/tcmb-baskani-karahan-2026-yil-sonu-enflasyon-tahminimizi-yuzde-28-olarak-yukari-yonlu-guncelledik/4025976,
İzmir,8,Ortalama kira fiyatı,TL/ay,2030,45370.1317,Tahmin,Tahmin,S20;S24;S28;S29,https://www.emlakjet.com/satilik-konut/izmir ; https://www.cnbce.com/gayrimenkul/konut-piyasasinda-temmuz-hareketliligi-kiralikta-talep-artti-kiralar-reel-olarak-dustu-g36014 ; https://tcmb.gov.tr/wps/wcm/connect/tr/tcmb%2Btr/main%2Bmenu/duyurular/baskanin%2Bkonusmalari/2026/konusmab13_08_2026 ; https://www.aa.com.tr/tr/ekonomi/tcmb-baskani-karahan-2026-yil-sonu-enflasyon-tahminimizi-yuzde-28-olarak-yukari-yonlu-guncelledik/4025976,
